timestamp,plant,line,machine_id,part_id,batch_id,shift,operator_id,temperature,pressure,torque,welding_current,cycle_time,energy_kwh,defect
2026-05-07 20:00,Pune Plant,Line 2,M004,P001,BX895,Night,O213,76.0,4.4,26.5,0,62.6,12.7,0
2026-05-07 08:00,Pune Plant,Line 3,M005,P002,BX896,Day,O110,70.3,4.1,20.5,181.9,60.9,11.7,0
2026-05-07 20:00,Pune Plant,Line 3,M005,P002,BX896,Night,O210,73.9,4.4,22.9,183.1,61.3,13.6,0
2026-05-07 08:00,Pune Plant,Line 3,M006,P002,BX897,Day,O111,72.7,4.1,24.0,184.3,53.2,14.5,1
2026-05-07 20:00,Pune Plant,Line 3,M006,P002,BX897,Night,O211,77.5,4.2,26.1,182.5,56.3,13.5,0
2026-05-07 08:00,Pune Plant,Line 3,M007,P002,BX898,Day,O112,74.0,4.5,21.7,183.6,54.5,13.9,0
2026-05-07 20:00,Pune Plant,Line 3,M007,P002,BX898,Night,O212,77.8,4.0,20.8,187.8,57.3,12.3,1
2026-05-07 08:00,Pune Plant,Line 3,M008,P002,BX899,Day,O113,75.2,4.2,22.5,186.9,62.0,13.3,1
2026-05-07 20:00,Pune Plant,Line 3,M008,P002,BX899,Night,O213,74.4,4.7,27.0,182.2,52.3,11.1,0
2026-05-07 08:00,Pune Plant,Line 4,M009,P007,BX900,Day,O110,74.4,4.2,23.8,0,61.9,13.4,0
2026-05-07 20:00,Pune Plant,Line 4,M009,P007,BX900,Night,O210,76.8,4.2,20.8,0,57.0,12.7,0
2026-05-07 08:00,Pune Plant,Line 4,M010,P007,BX901,Day,O111,70.6,4.0,24.1,0,61.6,14.4,0
2026-05-07 20:00,Pune Plant,Line 4,M010,P007,BX901,Night,O211,72.9,4.7,23.9,0,53.2,15.3,0
2026-05-07 08:00,Pune Plant,Line 4,M011,P007,BX902,Day,O112,75.7,4.2,26.2,0,62.4,13.1,0
2026-05-07 20:00,Pune Plant,Line 4,M011,P007,BX902,Night,O212,72.8,4.7,19.0,0,57.3,12.4,0
2026-05-07 08:00,Pune Plant,Line 4,M012,P007,BX903,Day,O113,75.5,4.5,26.7,0,55.2,11.6,0
2026-05-07 20:00,Pune Plant,Line 4,M012,P007,BX903,Night,O213,76.9,4.6,25.5,0,52.6,14.5,0
2026-05-07 08:00,Chennai Plant,Line 1,M013,P003,BX904,Day,O110,73.9,4.3,20.5,0,50.1,15.3,0
2026-05-07 20:00,Chennai Plant,Line 1,M013,P003,BX904,Night,O210,73.7,4.7,20.0,0,63.2,11.7,0
2026-05-07 08:00,Chennai Plant,Line 1,M014,P003,BX905,Day,O111,72.7,4.5,25.1,0,50.8,12.4,1
2026-05-07 20:00,Chennai Plant,Line 1,M014,P003,BX905,Night,O211,72.6,4.5,22.8,0,53.5,11.6,0
2026-05-07 08:00,Chennai Plant,Line 1,M015,P003,BX906,Day,O112,74.5,4.3,19.6,0,62.7,12.5,0
2026-05-07 20:00,Chennai Plant,Line 1,M015,P003,BX906,Night,O212,73.6,4.8,22.1,0,50.7,13.1,0
2026-05-07 08:00,Chennai Plant,Line 1,M016,P003,BX907,Day,O113,73.5,4.7,24.5,0,60.4,12.0,0
2026-05-07 20:00,Chennai Plant,Line 1,M016,P003,BX907,Night,O213,72.6,4.8,23.8,0,54.4,14.9,0
2026-05-07 08:00,Chennai Plant,Line 2,M017,P004,BX908,Day,O110,74.0,4.7,26.7,0,58.6,14.9,0
2026-05-07 20:00,Chennai Plant,Line 2,M017,P004,BX908,Night,O210,73.7,4.6,21.2,0,56.6,12.9,0
2026-05-07 08:00,Chennai Plant,Line 2,M018,P004,BX909,Day,O111,75.0,4.8,19.7,0,61.1,12.1,0
2026-05-07 20:00,Chennai Plant,Line 2,M018,P004,BX909,Night,O211,75.0,4.4,24.3,0,60.7,14.2,0
2026-05-07 08:00,Chennai Plant,Line 2,M019,P004,BX910,Day,O112,73.4,4.7,22.0,0,62.9,12.7,0
2026-05-07 20:00,Chennai Plant,Line 2,M019,P004,BX910,Night,O212,75.6,4.4,25.3,0,57.6,11.5,0
2026-05-07 08:00,Chennai Plant,Line 2,M020,P004,BX911,Day,O113,74.6,4.2,24.4,0,55.3,12.8,0
2026-05-07 20:00,Chennai Plant,Line 2,M020,P004,BX911,Night,O213,76.5,4.2,25.3,0,57.6,13.4,0
2026-05-07 08:00,Chennai Plant,Line 5,M021,P031,BX912,Day,O110,75.6,4.6,24.0,0,59.0,11.1,0
2026-05-07 20:00,Chennai Plant,Line 5,M021,P031,BX912,Night,O210,75.4,3.9,26.6,0,62.8,14.6,0
2026-05-07 08:00,Chennai Plant,Line 5,M022,P031,BX913,Day,O111,74.4,4.7,21.0,0,54.2,15.4,0
2026-05-07 20:00,Chennai Plant,Line 5,M022,P031,BX913,Night,O211,73.5,4.3,19.4,0,63.9,12.2,0
2026-05-07 08:00,Chennai Plant,Line 5,M023,P031,BX914,Day,O112,74.8,4.1,25.2,0,53.8,12.8,0
2026-05-07 20:00,Chennai Plant,Line 5,M023,P031,BX914,Night,O212,74.1,4.6,25.8,0,54.0,13.8,0
2026-05-07 08:00,Chennai Plant,Line 5,M024,P031,BX915,Day,O113,74.4,4.7,20.8,0,50.5,14.2,0
2026-05-07 20:00,Chennai Plant,Line 5,M024,P031,BX915,Night,O213,75.8,4.2,23.0,0,54.7,12.2,0
2026-05-07 08:00,Manesar Plant,Line 1,M025,P009,BX916,Day,O110,74.2,4.2,25.4,222.4,63.4,12.5,0
2026-05-07 20:00,Manesar Plant,Line 1,M025,P009,BX916,Night,O210,72.7,4.4,26.3,221.2,60.4,13.4,0
2026-05-07 08:00,Manesar Plant,Line 1,M026,P009,BX917,Day,O111,72.4,4.5,20.6,217.5,62.2,12.8,0
2026-05-07 20:00,Manesar Plant,Line 1,M026,P009,BX917,Night,O211,73.6,4.5,23.3,219.4,50.6,15.3,0
2026-05-07 08:00,Manesar Plant,Line 1,M027,P009,BX918,Day,O112,74.9,4.7,21.4,220.4,64.0,13.0,0
2026-05-07 20:00,Manesar Plant,Line 1,M027,P009,BX918,Night,O212,72.2,4.4,24.3,218.6,61.5,15.4,0
2026-05-07 08:00,Manesar Plant,Line 1,M028,P009,BX919,Day,O113,71.5,4.1,24.2,219.4,52.7,11.1,1
2026-05-07 20:00,Manesar Plant,Line 1,M028,P009,BX919,Night,O213,75.7,4.7,22.3,223.1,55.2,14.8,0
2026-05-07 08:00,Manesar Plant,Line 2,M029,P028,BX920,Day,O110,73.5,4.5,26.1,0,60.2,14.2,0
2026-05-07 20:00,Manesar Plant,Line 2,M029,P028,BX920,Night,O210,77.9,4.6,21.1,0,62.5,15.2,0
2026-05-07 08:00,Manesar Plant,Line 2,M030,P028,BX921,Day,O111,71.9,4.2,26.7,0,61.9,15.4,0
2026-05-07 20:00,Manesar Plant,Line 2,M030,P028,BX921,Night,O211,73.5,4.4,20.0,0,60.8,13.3,0
2026-05-07 08:00,Manesar Plant,Line 2,M031,P028,BX922,Day,O112,72.9,4.2,25.5,0,59.8,14.2,0
2026-05-07 20:00,Manesar Plant,Line 2,M031,P028,BX922,Night,O212,75.9,4.4,26.9,0,57.6,11.2,0
2026-05-07 08:00,Manesar Plant,Line 2,M032,P028,BX923,Day,O113,73.7,4.3,22.5,0,51.6,13.5,0
2026-05-07 20:00,Manesar Plant,Line 2,M032,P028,BX923,Night,O213,75.4,4.0,21.8,0,51.2,14.1,0
2026-05-07 08:00,Pune Plant,Line 3,M033,P051,BX924,Day,O110,70.4,4.5,23.6,0,59.9,14.2,0
2026-05-07 20:00,Pune Plant,Line 3,M033,P051,BX924,Night,O210,74.9,4.5,26.5,0,52.2,13.0,0
2026-05-07 08:00,Pune Plant,Line 3,M034,P051,BX925,Day,O111,73.2,4.5,21.6,0,62.1,15.3,0
2026-05-07 20:00,Pune Plant,Line 3,M034,P051,BX925,Night,O211,72.9,4.4,24.5,0,49.1,13.7,0
2026-05-07 08:00,Chennai Plant,Line 1,M035,P045,BX926,Day,O110,74.3,4.2,20.0,0,58.2,13.4,0
2026-05-07 20:00,Chennai Plant,Line 1,M035,P045,BX926,Night,O210,76.4,4.6,21.0,0,60.4,11.8,0
2026-05-07 08:00,Chennai Plant,Line 1,M036,P045,BX927,Day,O111,71.1,4.5,23.0,0,50.3,15.3,0
2026-05-07 20:00,Chennai Plant,Line 1,M036,P045,BX927,Night,O211,75.4,4.8,22.1,0,59.4,11.6,0
2026-05-08 08:00,Pune Plant,Line 2,M001,P001,BX928,Day,O115,72.1,4.0,21.8,0,62.2,13.2,0
2026-05-08 20:00,Pune Plant,Line 2,M001,P001,BX928,Night,O215,73.1,4.3,20.8,0,58.5,12.5,0
2026-05-08 08:00,Pune Plant,Line 2,M002,P001,BX929,Day,O116,74.5,4.4,19.2,0,63.7,11.3,0
2026-05-08 20:00,Pune Plant,Line 2,M002,P001,BX929,Night,O216,74.2,4.1,26.7,0,49.1,12.7,0
2026-05-08 08:00,Pune Plant,Line 2,M003,P001,BX930,Day,O117,70.2,4.7,23.5,0,63.3,11.8,0
2026-05-08 20:00,Pune Plant,Line 2,M003,P001,BX930,Night,O217,75.7,4.1,20.7,0,62.1,15.1,0
2026-05-08 08:00,Pune Plant,Line 2,M004,P001,BX931,Day,O118,73.6,4.4,26.1,0,62.2,11.8,0
2026-05-08 20:00,Pune Plant,Line 2,M004,P001,BX931,Night,O218,72.9,4.6,19.2,0,57.1,15.3,0
2026-05-08 08:00,Pune Plant,Line 3,M005,P002,BX932,Day,O115,75.6,4.6,21.5,182.7,51.7,13.3,0
2026-05-08 20:00,Pune Plant,Line 3,M005,P002,BX932,Night,O215,77.4,4.3,23.8,187.0,63.1,15.2,0
2026-05-08 08:00,Pune Plant,Line 3,M006,P002,BX933,Day,O116,73.3,4.2,22.6,181.7,54.1,12.6,0
2026-05-08 20:00,Pune Plant,Line 3,M006,P002,BX933,Night,O216,73.4,4.6,20.5,183.4,62.7,15.1,0
2026-05-08 08:00,Pune Plant,Line 3,M007,P002,BX934,Day,O117,74.9,4.7,24.7,184.5,56.8,14.0,1
2026-05-08 20:00,Pune Plant,Line 3,M007,P002,BX934,Night,O217,73.9,4.4,23.6,188.1,57.2,11.9,1
2026-05-08 08:00,Pune Plant,Line 3,M008,P002,BX935,Day,O118,71.9,4.3,20.6,186.7,55.5,11.4,1
2026-05-08 20:00,Pune Plant,Line 3,M008,P002,BX935,Night,O218,72.1,4.0,23.5,184.7,63.9,14.5,1
2026-05-08 08:00,Pune Plant,Line 4,M009,P007,BX936,Day,O115,74.6,4.5,23.2,0,63.2,12.4,0
2026-05-08 20:00,Pune Plant,Line 4,M009,P007,BX936,Night,O215,75.5,4.7,23.3,0,60.1,13.4,0
2026-05-08 08:00,Pune Plant,Line 4,M010,P007,BX937,Day,O116,70.3,4.2,20.5,0,49.8,14.7,0
2026-05-08 20:00,Pune Plant,Line 4,M010,P007,BX937,Night,O216,77.2,4.6,23.2,0,54.6,14.1,0
2026-05-08 08:00,Pune Plant,Line 4,M011,P007,BX938,Day,O117,75.5,4.0,26.6,0,59.7,11.3,0
2026-05-08 20:00,Pune Plant,Line 4,M011,P007,BX938,Night,O217,73.2,4.1,24.1,0,62.8,11.9,1
2026-05-08 08:00,Pune Plant,Line 4,M012,P007,BX939,Day,O118,74.1,4.7,19.0,0,61.2,14.7,0
2026-05-08 20:00,Pune Plant,Line 4,M012,P007,BX939,Night,O218,77.9,4.8,25.6,0,61.6,11.2,0
2026-05-08 08:00,Chennai Plant,Line 1,M013,P003,BX940,Day,O115,70.9,4.1,24.3,0,55.3,13.6,0
2026-05-08 20:00,Chennai Plant,Line 1,M013,P003,BX940,Night,O215,77.2,4.5,20.6,0,60.0,12.2,0
2026-05-08 08:00,Chennai Plant,Line 1,M014,P003,BX941,Day,O116,74.1,4.3,22.3,0,62.5,14.7,0
2026-05-08 20:00,Chennai Plant,Line 1,M014,P003,BX941,Night,O216,74.9,4.4,24.0,0,59.4,13.0,0
2026-05-08 08:00,Chennai Plant,Line 1,M015,P003,BX942,Day,O117,74.0,4.1,24.1,0,62.5,13.2,0
2026-05-08 20:00,Chennai Plant,Line 1,M015,P003,BX942,Night,O217,73.1,4.2,26.5,0,59.2,15.2,0
2026-05-08 08:00,Chennai Plant,Line 1,M016,P003,BX943,Day,O118,72.4,4.4,21.3,0,50.6,11.5,0
2026-05-08 20:00,Chennai Plant,Line 1,M016,P003,BX943,Night,O218,76.9,4.7,26.6,0,56.5,11.6,0
2026-05-08 08:00,Chennai Plant,Line 2,M017,P004,BX944,Day,O115,76.0,4.3,19.9,0,61.5,11.8,0
2026-05-08 20:00,Chennai Plant,Line 2,M017,P004,BX944,Night,O215,76.6,4.6,20.9,0,55.6,11.6,0
2026-05-08 08:00,Chennai Plant,Line 2,M018,P004,BX945,Day,O116,73.6,3.9,26.5,0,51.8,11.9,0
2026-05-08 20:00,Chennai Plant,Line 2,M018,P004,BX945,Night,O216,73.9,4.4,26.6,0,63.3,15.1,0
2026-05-08 08:00,Chennai Plant,Line 2,M019,P004,BX946,Day,O117,72.1,4.1,24.2,0,51.3,12.3,0
2026-05-08 20:00,Chennai Plant,Line 2,M019,P004,BX946,Night,O217,72.4,4.1,20.6,0,55.6,14.9,0
2026-05-08 08:00,Chennai Plant,Line 2,M020,P004,BX947,Day,O118,70.4,4.1,23.2,0,51.2,15.3,0
2026-05-08 20:00,Chennai Plant,Line 2,M020,P004,BX947,Night,O218,72.3,4.5,22.3,0,58.3,11.8,0
2026-05-08 08:00,Chennai Plant,Line 5,M021,P031,BX948,Day,O115,75.6,4.2,20.1,0,52.5,12.7,0
2026-05-08 20:00,Chennai Plant,Line 5,M021,P031,BX948,Night,O215,75.4,4.6,25.1,0,52.4,13.8,0
2026-05-08 08:00,Chennai Plant,Line 5,M022,P031,BX949,Day,O116,73.4,4.0,24.2,0,63.1,13.9,0
2026-05-08 20:00,Chennai Plant,Line 5,M022,P031,BX949,Night,O216,73.7,4.5,22.6,0,59.2,13.8,0
2026-05-08 08:00,Chennai Plant,Line 5,M023,P031,BX950,Day,O117,72.1,4.8,22.6,0,51.3,13.4,0
2026-05-08 20:00,Chennai Plant,Line 5,M023,P031,BX950,Night,O217,74.2,4.0,24.1,0,63.5,15.5,0
2026-05-08 08:00,Chennai Plant,Line 5,M024,P031,BX951,Day,O118,75.3,4.2,19.2,0,51.2,13.1,0
2026-05-08 20:00,Chennai Plant,Line 5,M024,P031,BX951,Night,O218,76.3,4.4,20.8,0,61.6,12.6,0
2026-05-08 08:00,Manesar Plant,Line 1,M025,P009,BX952,Day,O115,75.7,4.3,22.3,221.4,54.8,12.6,0
2026-05-08 20:00,Manesar Plant,Line 1,M025,P009,BX952,Night,O215,74.0,4.3,24.8,218.2,51.9,11.9,0
2026-05-08 08:00,Manesar Plant,Line 1,M026,P009,BX953,Day,O116,75.2,4.5,24.0,222.4,60.5,12.8,0
2026-05-08 20:00,Manesar Plant,Line 1,M026,P009,BX953,Night,O216,75.9,4.1,20.1,217.7,53.5,14.7,0
2026-05-08 08:00,Manesar Plant,Line 1,M027,P009,BX954,Day,O117,74.6,4.5,19.4,218.3,51.4,12.7,0
2026-05-08 20:00,Manesar Plant,Line 1,M027,P009,BX954,Night,O217,75.1,4.1,22.5,221.2,59.0,12.2,0
2026-05-08 08:00,Manesar Plant,Line 1,M028,P009,BX955,Day,O118,74.5,4.4,20.2,221.4,52.0,12.9,0
2026-05-08 20:00,Manesar Plant,Line 1,M028,P009,BX955,Night,O218,74.8,4.7,20.0,227.2,63.0,13.8,1
2026-05-08 08:00,Manesar Plant,Line 2,M029,P028,BX956,Day,O115,74.4,4.7,24.4,0,50.3,11.0,0
2026-05-08 20:00,Manesar Plant,Line 2,M029,P028,BX956,Night,O215,77.2,3.9,25.8,0,62.5,11.9,0
2026-05-08 08:00,Manesar Plant,Line 2,M030,P028,BX957,Day,O116,70.9,4.1,25.7,0,62.6,13.6,0
2026-05-08 20:00,Manesar Plant,Line 2,M030,P028,BX957,Night,O216,77.0,4.3,24.6,0,50.5,13.5,0
2026-05-08 08:00,Manesar Plant,Line 2,M031,P028,BX958,Day,O117,75.4,4.0,22.3,0,58.3,11.7,0
2026-05-08 20:00,Manesar Plant,Line 2,M031,P028,BX958,Night,O217,75.3,4.3,26.9,0,62.6,15.4,0
2026-05-08 08:00,Manesar Plant,Line 2,M032,P028,BX959,Day,O118,74.0,4.0,22.6,0,51.0,12.7,0
2026-05-08 20:00,Manesar Plant,Line 2,M032,P028,BX959,Night,O218,74.3,4.1,19.2,0,61.3,15.2,0
2026-05-08 08:00,Pune Plant,Line 3,M033,P051,BX960,Day,O115,73.5,4.1,26.2,0,63.2,13.6,0
2026-05-08 20:00,Pune Plant,Line 3,M033,P051,BX960,Night,O215,77.3,4.8,26.1,0,51.0,12.4,0
2026-05-08 08:00,Pune Plant,Line 3,M034,P051,BX961,Day,O116,72.4,4.0,26.9,0,59.0,15.3,0
2026-05-08 20:00,Pune Plant,Line 3,M034,P051,BX961,Night,O216,73.9,4.5,26.6,0,58.0,14.6,0
2026-05-08 08:00,Chennai Plant,Line 1,M035,P045,BX962,Day,O115,70.1,4.7,22.3,0,61.8,11.9,0
2026-05-08 20:00,Chennai Plant,Line 1,M035,P045,BX962,Night,O215,73.7,4.4,26.3,0,62.6,11.2,0
2026-05-08 08:00,Chennai Plant,Line 1,M036,P045,BX963,Day,O116,71.4,4.2,22.6,0,49.6,14.4,0
2026-05-08 20:00,Chennai Plant,Line 1,M036,P045,BX963,Night,O216,76.6,4.3,19.6,0,51.0,15.4,0
2026-05-09 08:00,Pune Plant,Line 2,M001,P001,BX964,Day,O120,73.7,4.6,19.2,0,62.6,12.7,0
2026-05-09 20:00,Pune Plant,Line 2,M001,P001,BX964,Night,O220,72.2,4.5,24.6,0,61.0,14.8,0
2026-05-09 08:00,Pune Plant,Line 2,M002,P001,BX965,Day,O121,74.7,4.3,21.7,0,59.8,13.5,0
2026-05-09 20:00,Pune Plant,Line 2,M002,P001,BX965,Night,O221,74.9,4.1,26.3,0,50.3,14.0,0
2026-05-09 08:00,Pune Plant,Line 2,M003,P001,BX966,Day,O122,71.9,4.4,19.9,0,61.1,11.5,0
2026-05-09 20:00,Pune Plant,Line 2,M003,P001,BX966,Night,O222,72.4,4.2,20.2,0,60.7,14.9,0
2026-05-09 08:00,Pune Plant,Line 2,M004,P001,BX967,Day,O123,70.1,3.9,25.5,0,58.3,11.7,0
2026-05-09 20:00,Pune Plant,Line 2,M004,P001,BX967,Night,O223,75.8,4.7,22.7,0,60.8,11.5,0
2026-05-09 08:00,Pune Plant,Line 3,M005,P002,BX968,Day,O120,70.7,4.5,20.6,185.5,50.4,15.3,1
2026-05-09 20:00,Pune Plant,Line 3,M005,P002,BX968,Night,O220,72.0,4.6,20.9,181.3,53.8,13.4,0
2026-05-09 08:00,Pune Plant,Line 3,M006,P002,BX969,Day,O121,72.9,4.1,26.9,184.6,53.3,14.0,1
2026-05-09 20:00,Pune Plant,Line 3,M006,P002,BX969,Night,O221,77.2,4.0,20.5,181.0,52.0,11.6,0
2026-05-09 08:00,Pune Plant,Line 3,M007,P002,BX970,Day,O122,73.3,4.8,24.6,184.1,51.8,12.4,0
2026-05-09 20:00,Pune Plant,Line 3,M007,P002,BX970,Night,O222,78.0,4.0,24.1,188.4,56.6,12.3,1
2026-05-09 08:00,Pune Plant,Line 3,M008,P002,BX971,Day,O123,72.6,4.6,24.9,184.2,63.5,12.1,0
2026-05-09 20:00,Pune Plant,Line 3,M008,P002,BX971,Night,O223,76.5,4.0,19.5,183.1,58.3,14.7,0
2026-05-09 08:00,Pune Plant,Line 4,M009,P007,BX972,Day,O120,70.5,4.6,24.7,0,60.2,11.4,1
2026-05-09 20:00,Pune Plant,Line 4,M009,P007,BX972,Night,O220,75.5,4.7,21.9,0,59.2,11.3,0
2026-05-09 08:00,Pune Plant,Line 4,M010,P007,BX973,Day,O121,71.6,4.7,22.6,0,56.2,13.2,0
2026-05-09 20:00,Pune Plant,Line 4,M010,P007,BX973,Night,O221,76.6,4.2,27.0,0,57.8,11.2,0
2026-05-09 08:00,Pune Plant,Line 4,M011,P007,BX974,Day,O122,72.1,4.3,22.7,0,61.7,15.4,0
2026-05-09 20:00,Pune Plant,Line 4,M011,P007,BX974,Night,O222,74.8,4.7,22.6,0,60.3,12.9,0
2026-05-09 08:00,Pune Plant,Line 4,M012,P007,BX975,Day,O123,70.1,4.0,21.5,0,58.5,12.8,0
2026-05-09 20:00,Pune Plant,Line 4,M012,P007,BX975,Night,O223,72.1,4.6,24.3,0,57.9,11.8,0
2026-05-09 08:00,Chennai Plant,Line 1,M013,P003,BX976,Day,O120,70.6,4.3,20.2,0,49.3,12.8,0
2026-05-09 20:00,Chennai Plant,Line 1,M013,P003,BX976,Night,O220,73.8,4.8,23.4,0,56.3,14.3,0
2026-05-09 08:00,Chennai Plant,Line 1,M014,P003,BX977,Day,O121,72.6,4.8,20.3,0,49.9,15.3,0
2026-05-09 20:00,Chennai Plant,Line 1,M014,P003,BX977,Night,O221,72.4,4.2,22.8,0,52.5,15.2,0
2026-05-09 08:00,Chennai Plant,Line 1,M015,P003,BX978,Day,O122,74.8,4.3,19.1,0,51.4,13.8,0
2026-05-09 20:00,Chennai Plant,Line 1,M015,P003,BX978,Night,O222,76.1,4.3,20.0,0,53.2,14.3,0
2026-05-09 08:00,Chennai Plant,Line 1,M016,P003,BX979,Day,O123,74.8,4.7,22.0,0,49.9,13.0,0
2026-05-09 20:00,Chennai Plant,Line 1,M016,P003,BX979,Night,O223,74.5,4.1,21.6,0,62.1,12.4,0
2026-05-09 08:00,Chennai Plant,Line 2,M017,P004,BX980,Day,O120,75.5,4.8,25.3,0,57.7,12.5,0
2026-05-09 20:00,Chennai Plant,Line 2,M017,P004,BX980,Night,O220,73.2,4.0,21.6,0,63.6,12.0,0
2026-05-09 08:00,Chennai Plant,Line 2,M018,P004,BX981,Day,O121,73.6,4.1,25.6,0,56.0,11.1,0
2026-05-09 20:00,Chennai Plant,Line 2,M018,P004,BX981,Night,O221,75.1,4.0,25.0,0,50.2,13.2,0
2026-05-09 08:00,Chennai Plant,Line 2,M019,P004,BX982,Day,O122,73.6,4.7,26.7,0,55.7,14.5,0
2026-05-09 20:00,Chennai Plant,Line 2,M019,P004,BX982,Night,O222,76.7,4.1,20.1,0,49.9,12.1,0
2026-05-09 08:00,Chennai Plant,Line 2,M020,P004,BX983,Day,O123,73.8,4.2,25.6,0,51.2,12.2,0
2026-05-09 20:00,Chennai Plant,Line 2,M020,P004,BX983,Night,O223,73.9,4.8,23.8,0,61.4,13.9,0
2026-05-09 08:00,Chennai Plant,Line 5,M021,P031,BX984,Day,O120,75.7,4.4,20.0,0,60.0,11.9,0
2026-05-09 20:00,Chennai Plant,Line 5,M021,P031,BX984,Night,O220,76.8,4.2,25.3,0,61.3,11.0,0
2026-05-09 08:00,Chennai Plant,Line 5,M022,P031,BX985,Day,O121,71.6,4.0,19.2,0,60.4,11.4,0
2026-05-09 20:00,Chennai Plant,Line 5,M022,P031,BX985,Night,O221,74.8,4.7,20.2,0,57.3,13.7,0
2026-05-09 08:00,Chennai Plant,Line 5,M023,P031,BX986,Day,O122,74.6,4.0,21.2,0,59.6,13.0,0
2026-05-09 20:00,Chennai Plant,Line 5,M023,P031,BX986,Night,O222,73.0,4.0,26.6,0,62.0,13.5,0
2026-05-09 08:00,Chennai Plant,Line 5,M024,P031,BX987,Day,O123,72.2,4.2,24.8,0,58.4,13.9,0
2026-05-09 20:00,Chennai Plant,Line 5,M024,P031,BX987,Night,O223,74.4,4.2,25.7,0,53.2,13.5,0
2026-05-09 08:00,Manesar Plant,Line 1,M025,P009,BX988,Day,O120,73.4,4.7,19.4,221.3,50.0,11.3,0
2026-05-09 20:00,Manesar Plant,Line 1,M025,P009,BX988,Night,O220,72.9,4.4,26.5,218.4,63.6,12.5,0
2026-05-09 08:00,Manesar Plant,Line 1,M026,P009,BX989,Day,O121,72.5,4.6,22.9,220.3,58.6,12.8,0
2026-05-09 20:00,Manesar Plant,Line 1,M026,P009,BX989,Night,O221,72.9,4.6,25.5,219.7,62.7,12.2,0
2026-05-09 08:00,Manesar Plant,Line 1,M027,P009,BX990,Day,O122,71.4,4.5,23.5,217.3,52.4,11.2,0
2026-05-09 20:00,Manesar Plant,Line 1,M027,P009,BX990,Night,O222,73.3,4.1,20.2,222.2,53.8,14.4,0
2026-05-09 08:00,Manesar Plant,Line 1,M028,P009,BX991,Day,O123,74.0,3.9,25.1,222.4,59.5,13.5,0
2026-05-09 20:00,Manesar Plant,Line 1,M028,P009,BX991,Night,O223,72.2,4.4,20.7,223.4,59.5,13.6,1
2026-05-09 08:00,Manesar Plant,Line 2,M029,P028,BX992,Day,O120,72.2,4.7,20.3,0,57.0,15.1,0
2026-05-09 20:00,Manesar Plant,Line 2,M029,P028,BX992,Night,O220,76.5,4.2,23.5,0,51.4,11.9,0
2026-05-09 08:00,Manesar Plant,Line 2,M030,P028,BX993,Day,O121,73.6,4.2,21.6,0,50.8,12.3,0
2026-05-09 20:00,Manesar Plant,Line 2,M030,P028,BX993,Night,O221,72.2,4.4,24.2,0,55.1,11.8,0
2026-05-09 08:00,Manesar Plant,Line 2,M031,P028,BX994,Day,O122,70.2,4.6,24.9,0,52.0,13.6,0
2026-05-09 20:00,Manesar Plant,Line 2,M031,P028,BX994,Night,O222,76.5,4.6,24.4,0,61.3,12.6,0
2026-05-09 08:00,Manesar Plant,Line 2,M032,P028,BX995,Day,O123,70.3,4.5,23.5,0,52.8,13.3,0
2026-05-09 20:00,Manesar Plant,Line 2,M032,P028,BX995,Night,O223,73.9,4.1,20.4,0,56.5,14.2,0
2026-05-09 08:00,Pune Plant,Line 3,M033,P051,BX996,Day,O120,74.3,4.3,22.1,0,62.8,13.2,0
2026-05-09 20:00,Pune Plant,Line 3,M033,P051,BX996,Night,O220,75.6,4.6,24.3,0,50.2,11.5,0
2026-05-09 08:00,Pune Plant,Line 3,M034,P051,BX997,Day,O121,70.0,3.9,19.4,0,53.1,11.0,1
2026-05-09 20:00,Pune Plant,Line 3,M034,P051,BX997,Night,O221,74.7,4.6,26.7,0,54.5,13.9,0
2026-05-09 08:00,Chennai Plant,Line 1,M035,P045,BX998,Day,O120,75.8,4.6,22.0,0,58.8,12.3,0
2026-05-09 20:00,Chennai Plant,Line 1,M035,P045,BX998,Night,O220,72.2,4.0,20.1,0,63.0,15.4,0
2026-05-09 08:00,Chennai Plant,Line 1,M036,P045,BX999,Day,O121,75.5,4.0,24.1,0,60.9,15.0,0
2026-05-09 20:00,Chennai Plant,Line 1,M036,P045,BX999,Night,O221,77.6,4.1,19.9,0,55.8,15.0,0
2026-05-10 08:00,Pune Plant,Line 2,M001,P001,BX1000,Day,O125,74.2,4.1,19.2,0,49.9,14.1,0
2026-05-10 20:00,Pune Plant,Line 2,M001,P001,BX1000,Night,O225,73.3,4.3,22.0,0,55.5,13.1,0
2026-05-10 08:00,Pune Plant,Line 2,M002,P001,BX1001,Day,O126,71.1,3.9,26.2,0,63.4,14.9,0
2026-05-10 20:00,Pune Plant,Line 2,M002,P001,BX1001,Night,O226,76.3,4.5,20.6,0,59.1,15.3,0
2026-05-10 08:00,Pune Plant,Line 2,M003,P001,BX1002,Day,O127,71.1,4.5,25.5,0,49.7,13.5,0
2026-05-10 20:00,Pune Plant,Line 2,M003,P001,BX1002,Night,O227,77.1,4.4,24.6,0,59.7,14.3,0
2026-05-10 08:00,Pune Plant,Line 2,M004,P001,BX1003,Day,O128,71.7,4.0,21.9,0,57.2,12.7,0
2026-05-10 20:00,Pune Plant,Line 2,M004,P001,BX1003,Night,O228,77.4,4.6,23.3,0,58.6,12.8,0
